,Time(Y),RMM1,RMM2,phase,amplitude,7
286,1975-03-14,0.61128998,-1.68682,3,1.79417,Final_value:__OLR_&_NCEP_winds
287,1975-03-15,0.96258801,-1.93252,3,2.1589799,Final_value:__OLR_&_NCEP_winds
288,1975-03-16,1.0669301,-2.08757,3,2.34442,Final_value:__OLR_&_NCEP_winds
289,1975-03-17,1.28534,-1.74719,3,2.16905,Final_value:__OLR_&_NCEP_winds
290,1975-03-18,1.1344301,-1.29023,3,1.71803,Final_value:__OLR_&_NCEP_winds
291,1975-03-19,1.07235,-0.95157999,4,1.4336801,Final_value:__OLR_&_NCEP_winds
292,1975-03-20,1.4071,-0.68189001,4,1.56362,Final_value:__OLR_&_NCEP_winds
293,1975-03-21,1.5728101,-0.71108001,4,1.7260799,Final_value:__OLR_&_NCEP_winds
294,1975-03-22,1.5787899,-0.33386001,4,1.6137,Final_value:__OLR_&_NCEP_winds
295,1975-03-23,1.49852,0.31308901,5,1.53088,Final_value:__OLR_&_NCEP_winds
296,1975-03-24,1.42146,0.662099,5,1.56809,Final_value:__OLR_&_NCEP_winds
297,1975-03-25,1.32772,0.93325299,5,1.6229,Final_value:__OLR_&_NCEP_winds
298,1975-03-26,0.91228598,0.95528197,6,1.32092,Final_value:__OLR_&_NCEP_winds
299,1975-03-27,0.19299001,0.738469,6,0.76327097,Final_value:__OLR_&_NCEP_winds
300,1975-03-28,-0.25271001,0.776411,7,0.81650299,Final_value:__OLR_&_NCEP_winds
301,1975-03-29,-0.33397999,1.02918,7,1.08201,Final_value:__OLR_&_NCEP_winds
302,1975-03-30,-0.46474999,1.25758,7,1.34071,Final_value:__OLR_&_NCEP_winds
303,1975-03-31,-0.70596999,1.52897,7,1.68409,Final_value:__OLR_&_NCEP_winds
304,1975-04-01,-0.81059003,1.5536799,7,1.7524199,Final_value:__OLR_&_NCEP_winds
305,1975-04-02,-0.85487998,1.1937701,7,1.4683,Final_value:__OLR_&_NCEP_winds
306,1975-04-03,-1.0080301,0.85826802,8,1.32392,Final_value:__OLR_&_NCEP_winds
307,1975-04-04,-1.36239,0.85376298,8,1.6078,Final_value:__OLR_&_NCEP_winds
308,1975-04-05,-1.3323801,0.678155,8,1.4950401,Final_value:__OLR_&_NCEP_winds
309,1975-04-06,-1.21341,0.36733899,8,1.26779,Final_value:__OLR_&_NCEP_winds
310,1975-04-07,-1.2643501,-0.0671676993,1,1.26613,Final_value:__OLR_&_NCEP_winds
311,1975-04-08,-1.09815,-0.48627001,1,1.20099,Final_value:__OLR_&_NCEP_winds
312,1975-04-09,-0.84250998,-1.18366,2,1.45289,Final_value:__OLR_&_NCEP_winds
313,1975-04-10,-0.66240001,-1.4598401,2,1.60309,Final_value:__OLR_&_NCEP_winds
314,1975-04-11,-0.65794998,-1.5472701,2,1.68135,Final_value:__OLR_&_NCEP_winds
315,1975-04-12,-0.58406001,-2.0250399,2,2.1075799,Final_value:__OLR_&_NCEP_winds
316,1975-04-13,-0.31641001,-2.3662701,2,2.3873301,Final_value:__OLR_&_NCEP_winds
317,1975-04-14,-0.0339241996,-2.69172,2,2.6919301,Final_value:__OLR_&_NCEP_winds
318,1975-04-15,0.27016899,-2.8252299,3,2.83811,Final_value:__OLR_&_NCEP_winds
319,1975-04-16,0.67006302,-2.47312,3,2.56229,Final_value:__OLR_&_NCEP_winds
320,1975-04-17,1.33311,-2.1544099,3,2.53351,Final_value:__OLR_&_NCEP_winds
321,1975-04-18,1.88192,-1.65794,4,2.50807,Final_value:__OLR_&_NCEP_winds
322,1975-04-19,2.0578001,-1.1721801,4,2.3682401,Final_value:__OLR_&_NCEP_winds
323,1975-04-20,2.17908,-0.73154998,4,2.2986,Final_value:__OLR_&_NCEP_winds
324,1975-04-21,2.22366,-0.20938,4,2.2335,Final_value:__OLR_&_NCEP_winds
325,1975-04-22,2.24403,0.30976799,5,2.26531,Final_value:__OLR_&_NCEP_winds
326,1975-04-23,1.88205,0.88283801,5,2.07883,Final_value:__OLR_&_NCEP_winds
327,1975-04-24,1.54311,1.04672,5,1.86462,Final_value:__OLR_&_NCEP_winds
328,1975-04-25,1.10077,0.83877403,5,1.38392,Final_value:__OLR_&_NCEP_winds
329,1975-04-26,0.46127799,0.861274,6,0.97702098,Final_value:__OLR_&_NCEP_winds
330,1975-04-27,-0.0506617017,0.92472798,7,0.92611498,Final_value:__OLR_&_NCEP_winds
331,1975-04-28,-0.31604999,0.838462,7,0.89604902,Final_value:__OLR_&_NCEP_winds
332,1975-04-29,-0.49182999,0.503842,7,0.70409697,Final_value:__OLR_&_NCEP_winds
333,1975-04-30,-0.44264001,0.177417,8,0.47687301,Final_value:__OLR_&_NCEP_winds
334,1975-05-01,-0.51411003,-0.0914644003,1,0.52218503,Final_value:__OLR_&_NCEP_winds
335,1975-05-02,-0.44068,-0.4298,1,0.61557102,Final_value:__OLR_&_NCEP_winds
336,1975-05-03,-0.50384003,-0.63936001,2,0.81402397,Final_value:__OLR_&_NCEP_winds
337,1975-05-04,-0.27851,-0.85404998,2,0.89831799,Final_value:__OLR_&_NCEP_winds
338,1975-05-05,-0.34733,-0.96214002,2,1.02291,Final_value:__OLR_&_NCEP_winds
339,1975-05-06,-0.38306999,-1.1084,2,1.17273,Final_value:__OLR_&_NCEP_winds
340,1975-05-07,-0.14167,-1.06822,2,1.07757,Final_value:__OLR_&_NCEP_winds
341,1975-05-08,-0.062807098,-0.58036,2,0.58375001,Final_value:__OLR_&_NCEP_winds
342,1975-05-09,-0.19451,-0.48482001,2,0.52238601,Final_value:__OLR_&_NCEP_winds
343,1975-05-10,-0.0220235009,-0.36340001,2,0.36407,Final_value:__OLR_&_NCEP_winds
344,1975-05-11,-0.0819438994,-0.38753,2,0.396101,Final_value:__OLR_&_NCEP_winds
345,1975-05-12,-0.14179,-0.50716001,2,0.52660602,Final_value:__OLR_&_NCEP_winds
346,1975-05-13,-0.0300370995,-0.42515999,2,0.42621601,Final_value:__OLR_&_NCEP_winds
347,1975-05-14,0.0825615004,-0.14576,3,0.16751499,Final_value:__OLR_&_NCEP_winds
348,1975-05-15,0.24927001,-0.2746,3,0.37086701,Final_value:__OLR_&_NCEP_winds
349,1975-05-16,0.29898801,-0.30814999,3,0.42936301,Final_value:__OLR_&_NCEP_winds
350,1975-05-17,0.0255210008,-0.12373,3,0.12633701,Final_value:__OLR_&_NCEP_winds
351,1975-05-18,-0.0788851976,-0.0764074996,1,0.109823,Final_value:__OLR_&_NCEP_winds
352,1975-05-19,-0.22872999,-0.10125,1,0.250139,Final_value:__OLR_&_NCEP_winds
353,1975-05-20,-0.54890001,-0.37039,1,0.66217798,Final_value:__OLR_&_NCEP_winds
354,1975-05-21,-0.79933,-0.37832001,1,0.884332,Final_value:__OLR_&_NCEP_winds
355,1975-05-22,-0.74673003,-0.48262,1,0.88911802,Final_value:__OLR_&_NCEP_winds
356,1975-05-23,-0.60698998,-0.69967002,2,0.92626798,Final_value:__OLR_&_NCEP_winds
357,1975-05-24,-0.55742002,-1.0550801,2,1.19328,Final_value:__OLR_&_NCEP_winds
358,1975-05-25,-0.66338003,-1.1690201,2,1.34413,Final_value:__OLR_&_NCEP_winds
359,1975-05-26,-0.52266997,-1.00327,2,1.13125,Final_value:__OLR_&_NCEP_winds
360,1975-05-27,-0.33289,-0.51683003,2,0.61475903,Final_value:__OLR_&_NCEP_winds
361,1975-05-28,-0.41749999,-0.41312999,1,0.587354,Final_value:__OLR_&_NCEP_winds
362,1975-05-29,-0.52021998,-0.20582999,1,0.559457,Final_value:__OLR_&_NCEP_winds
363,1975-05-30,-0.51056999,0.0740977004,8,0.51591998,Final_value:__OLR_&_NCEP_winds
364,1975-05-31,-0.67028999,0.100024,8,0.67770702,Final_value:__OLR_&_NCEP_winds
365,1975-06-01,-0.80637997,0.00893750042,8,0.80642998,Final_value:__OLR_&_NCEP_winds
366,1975-06-02,-1.19013,-0.29730999,1,1.2266999,Final_value:__OLR_&_NCEP_winds
367,1975-06-03,-1.11652,-0.79881001,1,1.3728499,Final_value:__OLR_&_NCEP_winds
368,1975-06-04,-0.73707998,-1.1811399,2,1.39226,Final_value:__OLR_&_NCEP_winds
369,1975-06-05,-0.18460999,-1.23436,2,1.24809,Final_value:__OLR_&_NCEP_winds
370,1975-06-06,0.0529439002,-1.00591,3,1.0073,Final_value:__OLR_&_NCEP_winds
371,1975-06-07,0.261154,-0.88129997,3,0.91917503,Final_value:__OLR_&_NCEP_winds
372,1975-06-08,0.307477,-0.60602999,3,0.67956603,Final_value:__OLR_&_NCEP_winds
373,1975-06-09,0.56679201,-0.6749,3,0.88132697,Final_value:__OLR_&_NCEP_winds
374,1975-06-10,0.69480902,-0.42120001,4,0.81251001,Final_value:__OLR_&_NCEP_winds
375,1975-06-11,0.68821299,-0.19068,4,0.71414101,Final_value:__OLR_&_NCEP_winds
376,1975-06-12,0.48801801,-0.0318777002,4,0.48905799,Final_value:__OLR_&_NCEP_winds
377,1975-06-13,0.42914101,-0.0746517032,4,0.43558601,Final_value:__OLR_&_NCEP_winds
378,1975-06-14,0.61851501,-0.0133726001,4,0.61865902,Final_value:__OLR_&_NCEP_winds
379,1975-06-15,0.798733,-0.00793293025,4,0.79877198,Final_value:__OLR_&_NCEP_winds
380,1975-06-16,1.00658,-0.14038,4,1.01633,Final_value:__OLR_&_NCEP_winds
381,1975-06-17,1.28269,-0.0936779007,4,1.28611,Final_value:__OLR_&_NCEP_winds
382,1975-06-18,1.74599,-0.0733306035,4,1.74752,Final_value:__OLR_&_NCEP_winds
383,1975-06-19,2.12992,0.28983599,5,2.14955,Final_value:__OLR_&_NCEP_winds
384,1975-06-20,2.0276899,0.68429101,5,2.1400399,Final_value:__OLR_&_NCEP_winds
385,1975-06-21,1.85167,0.82911599,5,2.02882,Final_value:__OLR_&_NCEP_winds
386,1975-06-22,1.40116,1.24376,5,1.8735501,Final_value:__OLR_&_NCEP_winds
387,1975-06-23,1.4060301,1.57154,6,2.1087101,Final_value:__OLR_&_NCEP_winds
388,1975-06-24,1.75611,1.83921,6,2.5429499,Final_value:__OLR_&_NCEP_winds
389,1975-06-25,1.54757,1.46718,5,2.1325099,Final_value:__OLR_&_NCEP_winds
390,1975-06-26,0.935049,1.3614399,6,1.65162,Final_value:__OLR_&_NCEP_winds
391,1975-06-27,0.0925074965,1.47972,6,1.48261,Final_value:__OLR_&_NCEP_winds
392,1975-06-28,-0.63529003,1.6877199,7,1.8033299,Final_value:__OLR_&_NCEP_winds
393,1975-06-29,-1.09272,1.74002,7,2.0546801,Final_value:__OLR_&_NCEP_winds
394,1975-06-30,-1.5203201,1.5635999,7,2.1808801,Final_value:__OLR_&_NCEP_winds
395,1975-07-01,-2.0174501,1.3320301,8,2.4175301,Final_value:__OLR_&_NCEP_winds
396,1975-07-02,-2.1535499,1.22666,8,2.4784,Final_value:__OLR_&_NCEP_winds
397,1975-07-03,-1.99859,1.04255,8,2.2541699,Final_value:__OLR_&_NCEP_winds
398,1975-07-04,-1.84791,0.87839299,8,2.0460601,Final_value:__OLR_&_NCEP_winds
399,1975-07-05,-1.95389,0.647205,8,2.05829,Final_value:__OLR_&_NCEP_winds
400,1975-07-06,-2.08283,0.33127001,8,2.10901,Final_value:__OLR_&_NCEP_winds
401,1975-07-07,-2.00646,0.102029,8,2.0090499,Final_value:__OLR_&_NCEP_winds
402,1975-07-08,-1.73432,-0.35984999,1,1.77126,Final_value:__OLR_&_NCEP_winds
403,1975-07-09,-1.53166,-0.67561001,1,1.67405,Final_value:__OLR_&_NCEP_winds
404,1975-07-10,-1.38563,-0.78382999,1,1.59197,Final_value:__OLR_&_NCEP_winds
405,1975-07-11,-1.25065,-0.77647001,1,1.47208,Final_value:__OLR_&_NCEP_winds
406,1975-07-12,-0.78517997,-1.02601,2,1.29198,Final_value:__OLR_&_NCEP_winds
407,1975-07-13,-0.65886998,-0.99229997,2,1.19113,Final_value:__OLR_&_NCEP_winds
408,1975-07-14,-0.62594002,-1.13098,2,1.29263,Final_value:__OLR_&_NCEP_winds
409,1975-07-15,-0.43362999,-1.00096,2,1.09085,Final_value:__OLR_&_NCEP_winds
410,1975-07-16,-0.37011001,-1.05638,2,1.1193399,Final_value:__OLR_&_NCEP_winds
411,1975-07-17,-0.39247999,-1.22082,2,1.28236,Final_value:__OLR_&_NCEP_winds
412,1975-07-18,-0.41145,-1.1644599,2,1.23502,Final_value:__OLR_&_NCEP_winds
413,1975-07-19,-0.69316,-1.3063999,2,1.4789,Final_value:__OLR_&_NCEP_winds
414,1975-07-20,-0.76493001,-1.45733,2,1.64588,Final_value:__OLR_&_NCEP_winds
415,1975-07-21,-0.92690003,-1.6198,2,1.86625,Final_value:__OLR_&_NCEP_winds
416,1975-07-22,-1.13311,-1.83645,2,2.1578901,Final_value:__OLR_&_NCEP_winds
417,1975-07-23,-0.78798997,-1.92532,2,2.0803299,Final_value:__OLR_&_NCEP_winds
418,1975-07-24,-0.48097,-2.0299699,2,2.08617,Final_value:__OLR_&_NCEP_winds
419,1975-07-25,-0.29714999,-1.95349,2,1.97596,Final_value:__OLR_&_NCEP_winds
420,1975-07-26,0.238271,-1.5999399,3,1.6175801,Final_value:__OLR_&_NCEP_winds
421,1975-07-27,0.76883799,-1.04778,3,1.29959,Final_value:__OLR_&_NCEP_winds
422,1975-07-28,1.34141,-0.6081,4,1.47281,Final_value:__OLR_&_NCEP_winds
423,1975-07-29,1.4621,0.00749323983,5,1.4621201,Final_value:__OLR_&_NCEP_winds
424,1975-07-30,1.2004,0.61517,5,1.34885,Final_value:__OLR_&_NCEP_winds
425,1975-07-31,1.28146,0.84662902,5,1.53588,Final_value:__OLR_&_NCEP_winds
426,1975-08-01,1.18786,0.85501301,5,1.46358,Final_value:__OLR_&_NCEP_winds
427,1975-08-02,1.20161,0.95252699,5,1.53336,Final_value:__OLR_&_NCEP_winds
428,1975-08-03,1.31287,1.06884,5,1.69295,Final_value:__OLR_&_NCEP_winds
429,1975-08-04,1.32197,0.883582,5,1.59007,Final_value:__OLR_&_NCEP_winds
430,1975-08-05,1.11472,0.57337201,5,1.25354,Final_value:__OLR_&_NCEP_winds
431,1975-08-06,0.94682002,0.59270698,5,1.11704,Final_value:__OLR_&_NCEP_winds
432,1975-08-07,1.0578901,0.603652,5,1.2180001,Final_value:__OLR_&_NCEP_winds
433,1975-08-08,1.18582,0.46408001,5,1.2733999,Final_value:__OLR_&_NCEP_winds
434,1975-08-09,1.28302,0.16100501,5,1.29309,Final_value:__OLR_&_NCEP_winds
435,1975-08-10,1.1214401,0.24779999,5,1.14849,Final_value:__OLR_&_NCEP_winds
436,1975-08-11,1.19119,0.218953,5,1.21114,Final_value:__OLR_&_NCEP_winds
437,1975-08-12,1.21657,0.209135,5,1.23441,Final_value:__OLR_&_NCEP_winds
438,1975-08-13,1.1927,0.0753062963,5,1.19507,Final_value:__OLR_&_NCEP_winds
439,1975-08-14,1.16442,-0.0439748988,4,1.1652499,Final_value:__OLR_&_NCEP_winds
440,1975-08-15,1.06581,-0.0517031997,4,1.06706,Final_value:__OLR_&_NCEP_winds
441,1975-08-16,1.04685,-0.11103,4,1.05272,Final_value:__OLR_&_NCEP_winds
442,1975-08-17,0.98735303,-0.18522,4,1.00458,Final_value:__OLR_&_NCEP_winds
443,1975-08-18,0.70672101,-0.0725553036,4,0.71043599,Final_value:__OLR_&_NCEP_winds
444,1975-08-19,0.47037899,-0.0884990022,4,0.478632,Final_value:__OLR_&_NCEP_winds
445,1975-08-20,0.42615101,0.0804520994,5,0.43367901,Final_value:__OLR_&_NCEP_winds
446,1975-08-21,0.293791,0.335976,6,0.44631001,Final_value:__OLR_&_NCEP_winds
447,1975-08-22,0.13897701,0.21947999,6,0.259781,Final_value:__OLR_&_NCEP_winds
448,1975-08-23,-0.24641,0.0398255996,8,0.249605,Final_value:__OLR_&_NCEP_winds
449,1975-08-24,-0.54826999,-0.15681,1,0.57025301,Final_value:__OLR_&_NCEP_winds
450,1975-08-25,-0.6857,-0.60284001,1,0.91301799,Final_value:__OLR_&_NCEP_winds
451,1975-08-26,-0.78421998,-0.80154997,2,1.12138,Final_value:__OLR_&_NCEP_winds
452,1975-08-27,-0.8204,-1.06541,2,1.34468,Final_value:__OLR_&_NCEP_winds
453,1975-08-28,-0.69913,-1.33032,2,1.5028501,Final_value:__OLR_&_NCEP_winds
454,1975-08-29,-0.44659999,-1.4794199,2,1.54536,Final_value:__OLR_&_NCEP_winds
455,1975-08-30,-0.11191,-1.42906,2,1.43344,Final_value:__OLR_&_NCEP_winds
456,1975-08-31,-0.0382653996,-1.3076299,2,1.30819,Final_value:__OLR_&_NCEP_winds
457,1975-09-01,0.15729401,-1.1475199,3,1.15825,Final_value:__OLR_&_NCEP_winds
458,1975-09-02,0.31295201,-1.0338399,3,1.08017,Final_value:__OLR_&_NCEP_winds
459,1975-09-03,0.39542401,-0.87352997,3,0.95886397,Final_value:__OLR_&_NCEP_winds
460,1975-09-04,0.53515702,-0.66074002,3,0.85027802,Final_value:__OLR_&_NCEP_winds
461,1975-09-05,0.41101101,-0.67483997,3,0.79015303,Final_value:__OLR_&_NCEP_winds
462,1975-09-06,0.249047,-0.53849,3,0.59328997,Final_value:__OLR_&_NCEP_winds
463,1975-09-07,0.0648379028,-0.42954999,3,0.43441501,Final_value:__OLR_&_NCEP_winds
464,1975-09-08,-0.1191,-0.35363999,2,0.37315401,Final_value:__OLR_&_NCEP_winds
465,1975-09-09,-0.22301,-0.31935999,2,0.38951999,Final_value:__OLR_&_NCEP_winds
466,1975-09-10,-0.24255,-0.27217999,2,0.36457399,Final_value:__OLR_&_NCEP_winds
467,1975-09-11,-0.18986,-0.17094,1,0.25547701,Final_value:__OLR_&_NCEP_winds
468,1975-09-12,-0.25933999,-0.22901,1,0.34598199,Final_value:__OLR_&_NCEP_winds
469,1975-09-13,-0.45098001,-0.15015,1,0.47532099,Final_value:__OLR_&_NCEP_winds
470,1975-09-14,-0.40375999,-0.0554524995,1,0.40755299,Final_value:__OLR_&_NCEP_winds
471,1975-09-15,-0.73727,-0.0239573997,1,0.73765498,Final_value:__OLR_&_NCEP_winds
472,1975-09-16,-0.93804002,-0.14386,1,0.94900298,Final_value:__OLR_&_NCEP_winds
473,1975-09-17,-0.92918998,-0.11848,1,0.93671501,Final_value:__OLR_&_NCEP_winds
474,1975-09-18,-0.64793998,0.0789503008,8,0.65272701,Final_value:__OLR_&_NCEP_winds
475,1975-09-19,-0.72182,0.0953698978,8,0.728091,Final_value:__OLR_&_NCEP_winds
476,1975-09-20,-0.45488,-0.0830217972,1,0.46239501,Final_value:__OLR_&_NCEP_winds
477,1975-09-21,-0.67761999,-0.21152,1,0.70986301,Final_value:__OLR_&_NCEP_winds
478,1975-09-22,-0.59302002,-0.43443999,1,0.735129,Final_value:__OLR_&_NCEP_winds
479,1975-09-23,-0.42561001,-0.72000998,2,0.83639699,Final_value:__OLR_&_NCEP_winds
480,1975-09-24,-0.26789001,-1.11247,2,1.1442699,Final_value:__OLR_&_NCEP_winds
481,1975-09-25,-0.25953001,-1.18626,2,1.2143199,Final_value:__OLR_&_NCEP_winds
482,1975-09-26,0.0585905984,-1.1316,3,1.1331199,Final_value:__OLR_&_NCEP_winds
483,1975-09-27,0.51949698,-1.01529,3,1.14048,Final_value:__OLR_&_NCEP_winds
484,1975-09-28,1.00016,-0.69191998,4,1.21617,Final_value:__OLR_&_NCEP_winds
485,1975-09-29,1.17216,-0.27735999,4,1.20453,Final_value:__OLR_&_NCEP_winds
486,1975-09-30,1.45992,0.0869399011,5,1.46251,Final_value:__OLR_&_NCEP_winds
487,1975-10-01,1.4677,0.42400399,5,1.52772,Final_value:__OLR_&_NCEP_winds
488,1975-10-02,1.6512901,0.78831798,5,1.82981,Final_value:__OLR_&_NCEP_winds
489,1975-10-03,1.70139,0.946401,5,1.9469,Final_value:__OLR_&_NCEP_winds
490,1975-10-04,1.72147,0.705787,5,1.86053,Final_value:__OLR_&_NCEP_winds
491,1975-10-05,1.44047,0.54813701,5,1.54124,Final_value:__OLR_&_NCEP_winds
492,1975-10-06,1.11522,0.675376,5,1.30379,Final_value:__OLR_&_NCEP_winds
493,1975-10-07,0.71338302,0.87465501,6,1.12869,Final_value:__OLR_&_NCEP_winds
494,1975-10-08,0.38961199,0.99389702,6,1.06753,Final_value:__OLR_&_NCEP_winds
495,1975-10-09,0.25393599,0.94376397,6,0.97733003,Final_value:__OLR_&_NCEP_winds
496,1975-10-10,0.32247201,0.93072098,6,0.98500299,Final_value:__OLR_&_NCEP_winds
497,1975-10-11,0.29211199,0.830571,6,0.88044202,Final_value:__OLR_&_NCEP_winds
498,1975-10-12,0.318111,0.75813901,6,0.82217401,Final_value:__OLR_&_NCEP_winds
499,1975-10-13,0.154053,0.493323,6,0.51681697,Final_value:__OLR_&_NCEP_winds
500,1975-10-14,-0.00639714999,0.365486,7,0.36554199,Final_value:__OLR_&_NCEP_winds
501,1975-10-15,-0.34566,0.26449901,8,0.435247,Final_value:__OLR_&_NCEP_winds
502,1975-10-16,-0.38196999,0.185996,8,0.42484701,Final_value:__OLR_&_NCEP_winds
503,1975-10-17,-0.15173,0.0192524008,8,0.152945,Final_value:__OLR_&_NCEP_winds
504,1975-10-18,0.17082401,0.0224920008,5,0.172299,Final_value:__OLR_&_NCEP_winds
505,1975-10-19,0.43292999,-0.18307,4,0.470047,Final_value:__OLR_&_NCEP_winds
506,1975-10-20,0.74086797,-0.19001999,4,0.76484799,Final_value:__OLR_&_NCEP_winds
507,1975-10-21,0.88085097,-0.0423954986,4,0.88187099,Final_value:__OLR_&_NCEP_winds
508,1975-10-22,0.86826003,0.100095,5,0.87401003,Final_value:__OLR_&_NCEP_winds
509,1975-10-23,0.85818201,0.335504,5,0.92143399,Final_value:__OLR_&_NCEP_winds
510,1975-10-24,0.104783,0.235029,6,0.25732899,Final_value:__OLR_&_NCEP_winds
511,1975-10-25,-0.25512001,0.16132499,8,0.30184701,Final_value:__OLR_&_NCEP_winds
512,1975-10-26,-0.23096,0.229387,8,0.325519,Final_value:__OLR_&_NCEP_winds
513,1975-10-27,-0.41821,0.15841401,8,0.44720399,Final_value:__OLR_&_NCEP_winds
514,1975-10-28,-0.46618,0.123511,8,0.48226199,Final_value:__OLR_&_NCEP_winds
515,1975-10-29,-0.0940605029,0.162977,7,0.188173,Final_value:__OLR_&_NCEP_winds
516,1975-10-30,-0.00791065022,-0.0544033013,2,0.0549754985,Final_value:__OLR_&_NCEP_winds
517,1975-10-31,0.0563413016,-0.16472,3,0.17409401,Final_value:__OLR_&_NCEP_winds
518,1975-11-01,-0.11298,0.0509078987,8,0.123924,Final_value:__OLR_&_NCEP_winds
519,1975-11-02,-0.10307,0.29877299,7,0.316053,Final_value:__OLR_&_NCEP_winds
520,1975-11-03,-0.19359,0.40055701,7,0.44488499,Final_value:__OLR_&_NCEP_winds
521,1975-11-04,-0.26718,0.42852801,7,0.50499803,Final_value:__OLR_&_NCEP_winds
522,1975-11-05,-0.43239999,0.36944199,8,0.56873,Final_value:__OLR_&_NCEP_winds
523,1975-11-06,-0.72126001,0.423778,8,0.83653998,Final_value:__OLR_&_NCEP_winds
524,1975-11-07,-0.95264,0.49850601,8,1.0751899,Final_value:__OLR_&_NCEP_winds
525,1975-11-08,-0.85448998,0.35579699,8,0.92560297,Final_value:__OLR_&_NCEP_winds
526,1975-11-09,-0.93198001,0.28999701,8,0.976053,Final_value:__OLR_&_NCEP_winds
527,1975-11-10,-0.73066002,0.193232,8,0.75577599,Final_value:__OLR_&_NCEP_winds
528,1975-11-11,-0.61027002,0.24487901,8,0.65756702,Final_value:__OLR_&_NCEP_winds
529,1975-11-12,-0.55163002,0.35426101,8,0.65558499,Final_value:__OLR_&_NCEP_winds
530,1975-11-13,-0.67035002,0.60053903,8,0.90000898,Final_value:__OLR_&_NCEP_winds
531,1975-11-14,-0.59253001,0.74272299,7,0.95012403,Final_value:__OLR_&_NCEP_winds
532,1975-11-15,-0.65083998,0.5758,8,0.868985,Final_value:__OLR_&_NCEP_winds
533,1975-11-16,-0.70174003,0.396777,8,0.80614698,Final_value:__OLR_&_NCEP_winds
534,1975-11-17,-0.51258999,0.48316199,8,0.70441198,Final_value:__OLR_&_NCEP_winds
535,1975-11-18,-0.28238001,0.387178,7,0.479211,Final_value:__OLR_&_NCEP_winds
536,1975-11-19,-0.19975001,0.28378099,7,0.34703201,Final_value:__OLR_&_NCEP_winds
537,1975-11-20,-0.48139,0.559313,7,0.73794502,Final_value:__OLR_&_NCEP_winds
538,1975-11-21,-0.69725001,0.70542502,7,0.99185598,Final_value:__OLR_&_NCEP_winds
539,1975-11-22,-0.86702001,0.762757,8,1.15478,Final_value:__OLR_&_NCEP_winds
540,1975-11-23,-1.2855999,0.54707903,8,1.3971601,Final_value:__OLR_&_NCEP_winds
541,1975-11-24,-1.48542,0.40547699,8,1.53977,Final_value:__OLR_&_NCEP_winds
542,1975-11-25,-1.56683,0.0549076982,8,1.56779,Final_value:__OLR_&_NCEP_winds
543,1975-11-26,-1.58699,-0.32653001,1,1.62024,Final_value:__OLR_&_NCEP_winds
544,1975-11-27,-1.23928,-0.78570998,1,1.46736,Final_value:__OLR_&_NCEP_winds
545,1975-11-28,-0.91689998,-1.18162,2,1.49564,Final_value:__OLR_&_NCEP_winds
546,1975-11-29,-0.61405998,-1.32016,2,1.45599,Final_value:__OLR_&_NCEP_winds
547,1975-11-30,-0.31726,-1.39972,2,1.43523,Final_value:__OLR_&_NCEP_winds
548,1975-12-01,-0.13337,-1.30837,2,1.31515,Final_value:__OLR_&_NCEP_winds
549,1975-12-02,0.0945625007,-1.28159,3,1.2850699,Final_value:__OLR_&_NCEP_winds
550,1975-12-03,0.23342,-1.24625,3,1.26792,Final_value:__OLR_&_NCEP_winds
551,1975-12-04,0.48724601,-1.20944,3,1.3039,Final_value:__OLR_&_NCEP_winds
552,1975-12-05,0.57208198,-1.16154,3,1.29478,Final_value:__OLR_&_NCEP_winds
553,1975-12-06,0.65544498,-1.1363,3,1.31179,Final_value:__OLR_&_NCEP_winds
554,1975-12-07,0.74142402,-1.0372601,3,1.275,Final_value:__OLR_&_NCEP_winds
555,1975-12-08,1.10203,-0.69994998,4,1.30553,Final_value:__OLR_&_NCEP_winds
556,1975-12-09,1.3647799,-0.63686001,4,1.50607,Final_value:__OLR_&_NCEP_winds
557,1975-12-10,1.25128,-0.30243999,4,1.28732,Final_value:__OLR_&_NCEP_winds
558,1975-12-11,0.96861702,0.0245651994,5,0.96892899,Final_value:__OLR_&_NCEP_winds
559,1975-12-12,0.55428898,0.200101,5,0.589302,Final_value:__OLR_&_NCEP_winds
560,1975-12-13,0.45886299,0.46797299,6,0.65540302,Final_value:__OLR_&_NCEP_winds
561,1975-12-14,0.38752401,0.72910202,6,0.82568997,Final_value:__OLR_&_NCEP_winds
562,1975-12-15,0.32201999,0.99645799,6,1.0472,Final_value:__OLR_&_NCEP_winds
563,1975-12-16,0.257945,0.97673702,6,1.0102201,Final_value:__OLR_&_NCEP_winds
564,1975-12-17,-0.12395,0.95420003,7,0.96221697,Final_value:__OLR_&_NCEP_winds
565,1975-12-18,-0.64384001,0.87936598,7,1.08987,Final_value:__OLR_&_NCEP_winds
566,1975-12-19,-0.81338,0.77129197,8,1.12093,Final_value:__OLR_&_NCEP_winds
567,1975-12-20,-0.68839997,0.58345097,8,0.90238798,Final_value:__OLR_&_NCEP_winds
568,1975-12-21,-0.57712001,0.225372,8,0.61956799,Final_value:__OLR_&_NCEP_winds
569,1975-12-22,-0.38912001,0.134903,8,0.411838,Final_value:__OLR_&_NCEP_winds
